iso3,countryName,unicefRegion,whoRegion,gaviPhase2,birthsunpd_2012wpp,siunpd_2012wpp,wbShort,bcg_cov_wuenic,bcg_Reported,bcg_recomputed,dtp1_cov_wuenic,dtp1_recomputed,dtp1_Reported,dtp3_cov_wuenic,dtp3_recomputed,dtp3_Reported,hepb3_cov_wuenic,hepb3_recomputed,hepb3_Reported,hib3_cov_wuenic,hib3_recomputed,hib3_Reported,pol3_cov_wuenic,pol3_recomputed,pol3_Reported,pcv3_cov_wuenic,pcv3_recomputed,pcv3_Reported,mcv1_cov_wuenic,mcv1_recomputed,mcv1_Reported,rotac_cov_wuenic,rotac_Reported,yfv_cov_wuenic,yfv_Reported,dtp1_dtp3_dropout
ARM,Armenia,CEE-CIS,EUR,1,57065,54693,Middle income,83,,,95,,,86,,,,,,,,,92,,,,,,95,,,,,,,10
ARM,Armenia,CEE-CIS,EUR,1,52467,50375,Middle income,84,,,98,,,98,,,,,,,,,93,,,,,,96,,,,,,,0
ARM,Armenia,CEE-CIS,EUR,1,48436,46594,Middle income,82,,,95,,,86,,,,,,,,,97,,,,,,89,,,,,,,10
ARM,Armenia,CEE-CIS,EUR,1,45160,43527,Middle income,72,72,,96,,,88,,88,,,,,,,95,,95,,,,92,,92,,,,,8
ARM,Armenia,CEE-CIS,EUR,1,42745,41280,Middle income,95,95,,93,,,82,,82,,,,,,,96,,96,,,,94,,94,,,,,12
ARM,Armenia,CEE-CIS,EUR,1,41239,39899,Middle income,93,93,82,97,,,91,91,91,,,,,,,97,96,97,,,,92,101,92,,,,,6
ARM,Armenia,CEE-CIS,EUR,1,40586,39336,Middle income,97,97,80,97,,,93,86,93,55,47,55,,,,96,88,96,,,,92,92,92,,,,,4
ARM,Armenia,CEE-CIS,EUR,1,40617,39433,Middle income,96,96,76,98,,,94,81,94,69,60,69,,,,97,84,97,,,,93,87,93,,,,,4
ARM,Armenia,CEE-CIS,EUR,1,41024,39891,Middle income,97,97,77,98,,,94,75,94,91,73,91,,,,96,77,96,,,,91,51,91,,,,,4
ARM,Armenia,CEE-CIS,EUR,1,41533,40446,Middle income,92,92,81,98,,,94,84,94,93,84,93,,,,96,,96,,,,94,76,94,,,,,4
ARM,Armenia,CEE-CIS,EUR,1,41995,40955,Middle income,96,96,86,97,,,91,83,91,91,83,91,,,,93,85,93,,,,92,76,92,,,,,6
ARM,Armenia,CEE-CIS,EUR,1,42312,41316,Middle income,94,94,80,96,,,90,80,90,91,80,91,,,,92,82,92,,,,94,82,94,,,,,6
ARM,Armenia,CEE-CIS,EUR,1,42455,41502,Middle income,91,91,80,95,,,87,78,87,78,71,78,,,,87,79,87,,,,92,83,92,,,,,8
ARM,Armenia,CEE-CIS,EUR,1,42487,41573,Middle income,94,94,83,96,,,88,78,88,85,75,85,,,,90,80,90,,,,92,82,92,,,,,8
ARM,Armenia,CEE-CIS,EUR,1,42452,41571,Middle income,98,98,86,96,,96,89,79,89,89,79,89,,,,91,81,91,,,,94,80,94,,,,,8
ARM,Armenia,CEE-CIS,EUR,1,42331,41478,Middle income,99,99,91,97,91,97,93,87,93,93,87,93,,,,94,88,94,,,,96,87,96,,,,,4
ARM,Armenia,CEE-CIS,EUR,1,42105,41276,Middle income,95,95,92,98,50,98,94,48,94,94,48,94,48,48,48,96,95,96,,,,97,91,97,,,,,4
ARM,Armenia,CEE-CIS,EUR,1,41766,40960,Middle income,96,96,92,98,99,98,95,96,95,95,96,95,95,96,95,96,98,96,,,,97,98,97,,,,,4
ARM,Armenia,CEE-CIS,EUR,1,41322,40540,Middle income,96,96,93,98,98,98,95,95,95,95,95,95,95,95,95,96,96,96,,,,97,98,97,,,,,4
ATG,Antigua and Barbuda,TACRO,AMR,0,1300,1261,High income,,,,77,,,54,,,,,,,,,36,,,,,,0,,,,,,,30
ATG,Antigua and Barbuda,TACRO,AMR,0,1288,1251,High income,,,,92,,,79,,,,,,,,,47,,,,,,0,,,,,,,14
ATG,Antigua and Barbuda,TACRO,AMR,0,1281,1245,High income,,,,92,,,79,,,,,,,,,86,,,,,,0,,,,,,,14
ATG,Antigua and Barbuda,TACRO,AMR,0,1272,1237,High income,,,,99,,,99,,,,,,,,,99,,,,,,48,,,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1259,1227,High income,,,,97,,,94,,,,,,,,,93,,,,,,73,,,,,,,4
ATG,Antigua and Barbuda,TACRO,AMR,0,1243,1213,High income,,,,99,,,99,,,,,,,,,99,,,,,,69,,,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1224,1195,High income,,,,98,,,96,,,,,,,,,96,,,,,,80,,,,,,,2
ATG,Antigua and Barbuda,TACRO,AMR,0,1207,1179,High income,,,,98,,,97,,,,,,,,,99,,,,,,89,,,,,,,2
ATG,Antigua and Barbuda,TACRO,AMR,0,1195,1169,High income,,,,98,,,98,,,,,,,,,99,,,,,,95,,,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1189,1165,High income,,,,99,,,99,,,,,,,,,99,,,,,,95,,,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1193,1169,High income,,,,99,,,99,,,,,,,,,99,,,,,,89,,,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1208,1184,High income,,,,97,,,94,,,,,,,,,97,,,,,,87,,,,,,,4
ATG,Antigua and Barbuda,TACRO,AMR,0,1234,1212,High income,,,,99,,,99,,,,,,,,,99,,,,,,99,,,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1270,1248,High income,,,,99,,,99,,,,,,,,,99,,,,,,99,,,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1314,1291,High income,,,,99,,,99,,,,,,,,,99,,,,,,91,,,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1363,1340,High income,,,,99,,,99,,,,,,,,,99,,,,,,93,,,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1412,1390,High income,,,,99,,,99,,,,,,,,,99,,,,,,99,,,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1459,1437,High income,,,,99,,,99,,99,,,,,,,99,,99,,,,93,,93,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1499,1477,High income,,,,99,,,99,,100,,,,,,,99,,100,,,,99,,100,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1531,1510,High income,,,,99,,,99,,99,,,,,,,99,,99,,,,99,,99,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1553,1532,High income,,,,98,46,,95,62,95,,,,,,,96,88,96,,,,95,82,95,,,,,4
ATG,Antigua and Barbuda,TACRO,AMR,0,1563,1543,High income,,,,99,92,89,97,101,97,96,99,96,97,,97,99,103,100,,,,97,100,97,,,,,2
ATG,Antigua and Barbuda,TACRO,AMR,0,1565,1545,High income,,,,98,83,98,98,83,98,99,,99,97,,82,93,77,93,,,,99,108,100,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1561,1542,High income,,,,99,,,99,80,100,99,80,100,97,80,102,99,83,100,,,,99,79,100,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1551,1533,High income,,,,99,74,91,97,79,97,97,,97,97,,97,97,79,97,,,,97,79,97,,,,,2
ATG,Antigua and Barbuda,TACRO,AMR,0,1538,1521,High income,,,,99,84,99,99,84,99,99,85,99,99,83,99,98,83,98,,,,99,92,100,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1523,1507,High income,,,,99,78,96,99,85,100,99,85,100,99,85,100,99,83,100,,,,99,84,100,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1509,1493,High income,,,,99,87,105,99,82,99,97,82,97,99,81,100,98,81,98,,,,99,82,99,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1496,1481,High income,,,,99,98,106,99,94,102,98,94,102,97,94,102,99,92,100,,,,99,97,106,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1487,1473,High income,,,,99,93,100,99,92,99,98,92,98,94,92,94,98,95,98,,,,99,97,99,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1481,1467,High income,,,,99,84,90,98,92,98,98,92,98,98,92,98,99,92,99,,,,98,91,98,,,,,2
ATG,Antigua and Barbuda,TACRO,AMR,0,1478,1465,High income,,,,99,53,75,99,70,99,99,70,99,98,70,98,99,70,99,,,,99,71,100,,,,,0
ATG,Antigua and Barbuda,TACRO,AMR,0,1479,1466,High income,,,,99,81,90,98,82,98,98,82,98,98,82,98,97,82,97,,,,98,83,98,,,,,2
AUS,Australia,Dev,WPR,0,228160,225632,High income,,,,58,,,33,,,,,,,,,17,,,,,,0,,,,,,,44
AUS,Australia,Dev,WPR,0,230283,227854,High income,,,,65,,,40,,,,,,,,,43,,,,,,0,,,,,,,38
AUS,Australia,Dev,WPR,0,233151,230793,High income,,,,72,,,48,,,,,,,,,68,,,,,,0,,,,,,,34
AUS,Australia,Dev,WPR,0,236160,233855,High income,,,,78,,,55,,,,,,,,,94,,,,,,68,,,,,,,30
AUS,Australia,Dev,WPR,0,239062,236796,High income,,,,83,,,62,,,,,,,,,94,,,,,,68,,,,,,,26
AUS,Australia,Dev,WPR,0,241767,239533,High income,,,,87,,,68,,,,,,,,,94,,,,,,68,,,,,,,22
AUS,Australia,Dev,WPR,0,244346,242143,High income,,,,91,,,75,,,,,,,,,95,,,,,,68,,,,,,,18
AUS,Australia,Dev,WPR,0,246961,244794,High income,,,,93,,,81,,,,,,,,,95,,,,,,68,,,,,,,12
AUS,Australia,Dev,WPR,0,249664,247539,High income,,,,96,,,88,,,,,,,,,95,,,,,,77,,,,,,,8
AUS,Australia,Dev,WPR,0,252331,250263,High income,,,,97,,,93,,,,,,,,,95,,,,,,85,,,,,,,4
AUS,Australia,Dev,WPR,0,254712,252713,High income,,,,98,,,95,,,,,,,,,72,,,,,,86,,,,,,,4
AUS,Australia,Dev,WPR,0,256512,254596,High income,,,,97,,,93,,,,,,,,,75,,,,,,86,,,,,,,4
AUS,Australia,Dev,WPR,0,257563,255740,High income,,,,97,,,91,,,,,,,,,78,,,,,,86,,,,,,,6
AUS,Australia,Dev,WPR,0,257811,256082,High income,,,,96,,,90,,,,,,,,,80,,,,,,86,,,,,,,6
AUS,Australia,Dev,WPR,0,257307,255671,High income,,,,96,,,88,,,,,,,,,83,,,,,,86,,,,,,,8
AUS,Australia,Dev,WPR,0,256126,254577,High income,,,,95,,,86,,,,,,,,,86,,,,,,87,,,,,,,10
AUS,Australia,Dev,WPR,0,254409,252937,High income,,,,95,,,86,,,,,,,,,86,,,,,,87,,,,,,,10
AUS,Australia,Dev,WPR,0,252494,251089,High income,,,,91,,,77,,77,,,,77,,77,77,,77,,,,85,,,,,,,16
AUS,Australia,Dev,WPR,0,250766,249416,High income,,,,84,,,82,,82,,,,82,,82,83,,83,,,,82,,82,,,,,2
AUS,Australia,Dev,WPR,0,249551,248244,High income,,,,96,,,88,,88,,,,87,,87,88,,88,,,,88,,88,,,,,8
AUS,Australia,Dev,WPR,0,249319,248041,High income,,,,96,,,90,,90,,,,90,,90,90,,90,,,,91,,91,,,,,6
AUS,Australia,Dev,WPR,0,250509,249248,High income,,,,97,,,92,23,92,94,24,94,95,24,95,91,23,91,,,,92,23,92,,,,,6
AUS,Australia,Dev,WPR,0,253212,251958,High income,,,,97,,,92,24,92,94,24,94,95,24,95,92,24,92,,,,93,24,93,,,,,6
AUS,Australia,Dev,WPR,0,257355,256100,High income,,,,97,,,93,23,93,95,24,95,95,24,95,93,23,93,,,,94,24,94,,,,,4
AUS,Australia,Dev,WPR,0,262781,261522,High income,,,,97,,,92,23,92,95,24,95,95,24,95,92,23,92,,,,93,23,93,,,,,6
AUS,Australia,Dev,WPR,0,269138,267874,High income,,,,97,,,92,21,92,95,22,95,94,22,94,92,21,92,,,,94,23,94,,,,,6
AUS,Australia,Dev,WPR,0,275944,274677,High income,,,,97,,,92,,92,95,,95,95,,95,92,,92,,,,94,,94,,,,,6
AUS,Australia,Dev,WPR,0,282648,281381,High income,,,,97,,,92,,92,94,,94,94,,94,92,,92,,,,94,,94,,,,,6
AUS,Australia,Dev,WPR,0,288797,287535,High income,,,,97,,,92,,92,94,,94,94,,94,92,,92,91,,91,94,,94,81,81,,,6
AUS,Australia,Dev,WPR,0,294145,292892,High income,,,,97,,,92,24,92,92,24,92,92,24,92,92,24,92,91,,,94,24,94,82,,,,6
AUS,Australia,Dev,WPR,0,298584,297346,High income,,,,97,,,92,92,92,92,91,92,92,92,92,92,92,92,91,,,94,94,94,84,,,,6
AUS,Australia,Dev,WPR,0,302189,300968,High income,,,,92,,92,92,92,92,92,91,92,92,92,92,92,92,92,91,,,94,93,94,85,85,,,0
AUS,Australia,Dev,WPR,0,305263,304061,High income,,,,92,,92,92,90,92,92,90,92,92,90,92,92,90,92,91,89,91,94,94,94,84,84,,,0
AUT,Austria,Dev,EUR,0,88604,87327,High income,90,,,96,,,90,,,,,,,,,90,,,,,,0,,,,,,,6
AUT,Austria,Dev,EUR,0,89080,87873,High income,90,,,96,,,90,,,,,,,,,90,,,,,,25,,,,,,,6
AUT,Austria,Dev,EUR,0,89469,88323,High income,90,,,96,,,90,,,,,,,,,90,,,,,,25,,,,,,,6
AUT,Austria,Dev,EUR,0,89599,88514,High income,90,,,96,,,90,,,,,,,,,90,,,,,,25,,,,,,,6
AUT,Austria,Dev,EUR,0,89412,88388,High income,90,,,96,,,90,,,,,,,,,90,,,,,,30,,,,,,,6
AUT,Austria,Dev,EUR,0,89010,88045,High income,90,,,96,,,90,,,,,,,,,90,,,,,,40,,,,,,,6
AUT,Austria,Dev,EUR,0,88611,87702,High income,90,,,96,,,90,,,,,,,,,90,,,,,,60,,,,,,,6
AUT,Austria,Dev,EUR,0,88448,87588,High income,90,,,96,,,90,,,,,,,,,90,,,,,,60,,,,,,,6
AUT,Austria,Dev,EUR,0,88643,87828,High income,90,,,96,,,90,,,,,,,,,90,,,,,,60,,,,,,,6
AUT,Austria,Dev,EUR,0,89159,88383,High income,90,,,96,,,90,,,,,,,,,90,,,,,,60,,,,,,,6
AUT,Austria,Dev,EUR,0,89823,89085,High income,,,,96,,,90,,,,,,,,,90,,,,,,60,,,,,,,6
AUT,Austria,Dev,EUR,0,90377,89678,High income,,,,96,,,90,,,,,,,,,90,,,,,,60,,,,,,,6
AUT,Austria,Dev,EUR,0,90571,89914,High income,,,,96,,,90,,,,,,,,,90,,,,,,60,,,,,,,6
AUT,Austria,Dev,EUR,0,90245,89635,High income,,,,96,,,90,,,,,,,,,90,,,,,,60,,,,,,,6
AUT,Austria,Dev,EUR,0,89370,88809,High income,,,,96,,,90,,,,,,,,,90,,,,,,60,,,,,,,6
AUT,Austria,Dev,EUR,0,88002,87491,High income,,,,96,,,90,,,,,,,,,90,,,,,,60,,,,,,,6
AUT,Austria,Dev,EUR,0,86285,85819,High income,,,,96,,,90,,,,,,,,,95,,,,,,87,,,,,,,6
AUT,Austria,Dev,EUR,0,84459,84031,High income,,,,96,,,90,,90,,,,,,,95,,95,,,,90,,90,,,,,6
AUT,Austria,Dev,EUR,0,82731,82333,High income,,,,96,,,82,,,,,,,,,87,,,,,,78,,,,,,,14
AUT,Austria,Dev,EUR,0,81211,80834,High income,,,,96,,64,74,,74,,,,74,,74,79,,,,,,65,,65,,,,,22
AUT,Austria,Dev,EUR,0,79967,79604,High income,,,,99,74,75,81,80,81,33,33,33,72,70,72,71,69,71,,,,75,78,75,,,,,18
AUT,Austria,Dev,EUR,0,79011,78657,High income,,,,99,66,75,84,77,84,44,35,44,74,77,74,83,28,83,,,,79,70,79,,,,,16
AUT,Austria,Dev,EUR,0,78279,77931,High income,,,,99,74,77,83,80,83,81,79,81,82,80,82,82,80,82,,,,78,79,78,,,,,16
AUT,Austria,Dev,EUR,0,77717,77378,High income,,,,99,69,68,84,85,84,83,,83,84,85,84,84,85,84,,,,79,77,79,,,,,16
AUT,Austria,Dev,EUR,0,77329,76997,High income,,,,99,101,97,83,86,83,83,86,83,83,86,83,83,86,83,,,,74,77,74,,,,,16
AUT,Austria,Dev,EUR,0,77122,76801,High income,,,,99,70,91,86,88,86,86,88,86,86,88,86,86,88,86,,,,75,79,75,,,,,14
AUT,Austria,Dev,EUR,0,77108,76798,High income,,,,99,70,69,83,85,83,83,85,83,83,85,83,83,85,83,,,,80,84,80,,,,,16
AUT,Austria,Dev,EUR,0,77279,76980,High income,,,,99,67,68,85,83,85,85,83,85,85,83,85,85,83,85,,,,79,82,79,,,,,14
AUT,Austria,Dev,EUR,0,77616,77328,High income,,,,97,65,65,83,82,83,83,82,83,83,82,83,83,82,83,,,,83,84,83,47,47,,,14
AUT,Austria,Dev,EUR,0,78093,77815,High income,,,,93,59,61,83,81,83,83,81,83,83,81,83,83,81,83,,,,76,83,76,61,61,,,10
AUT,Austria,Dev,EUR,0,78687,78418,High income,,,,93,,,83,,,83,,,83,,,83,,,,,,76,,,61,,,,10
AUT,Austria,Dev,EUR,0,79374,79114,High income,,,,93,,,83,,,83,,,83,,,83,,,,,,76,,,61,,,,10
AUT,Austria,Dev,EUR,0,80126,79872,High income,,,,93,,,83,,,83,,,83,,,83,,,,,,76,,,61,,,,10
AZE,Azerbaijan,CEE-CIS,EUR,1,194707,178823,Middle income,69,,,64,,,58,,,,,,,,,63,,,,,,52,,,,,,,10
AZE,Azerbaijan,CEE-CIS,EUR,1,189546,174572,Middle income,74,,,65,,,66,,,,,,,,,69,,,,,,49,,,,,,,
AZE,Azerbaijan,CEE-CIS,EUR,1,182431,168614,Middle income,77,,,77,,,69,,,,,,,,,68,,,,,,60,,,,,,,10
AZE,Azerbaijan,CEE-CIS,EUR,1,174046,161514,Middle income,76,,,79,,,74,,,,,,,,,71,,,,,,64,,,,,,,6
AZE,Azerbaijan,CEE-CIS,EUR,1,165282,154025,Middle income,76,,,82,,,74,,,,,,,,,72,,,,,,65,,,,,,,10
AZE,Azerbaijan,CEE-CIS,EUR,1,157107,146995,Middle income,77,94,,78,,95,70,,95,,,,,,,73,,98,,,,66,,97,,,,,10
AZE,Azerbaijan,CEE-CIS,EUR,1,150332,141155,Middle income,79,96,,81,,98,73,,97,,,,,,,74,,98,,,,67,,98,,,,,10
AZE,Azerbaijan,CEE-CIS,EUR,1,145433,136962,Middle income,82,99,72,83,,99,75,77,99,,,,,,,76,79,99,,,,68,78,99,,,,,10
AZE,Azerbaijan,CEE-CIS,EUR,1,142738,134755,Middle income,81,98,71,83,,99,76,76,98,,,,,,,75,76,98,,,,67,75,98,,,,,8
AZE,Azerbaijan,CEE-CIS,EUR,1,142279,134607,Middle income,83,99,70,83,71,98,77,71,98,,,,,,,77,74,99,,,,68,72,99,,,,,8
AZE,Azerbaijan,CEE-CIS,EUR,1,143511,136047,Middle income,82,99,67,82,69,97,76,69,97,50,69,97,,,,80,70,100,,,,66,72,97,,,,,8
AZE,Azerbaijan,CEE-CIS,EUR,1,145863,138566,Middle income,83,99,67,83,70,98,77,69,97,51,70,98,,,,79,70,98,,,,67,70,98,,,,,8
AZE,Azerbaijan,CEE-CIS,EUR,1,149008,141862,Middle income,82,99,72,84,74,98,77,73,96,50,73,97,,,,78,73,97,,,,67,71,98,,,,,8
AZE,Azerbaijan,CEE-CIS,EUR,1,152608,145604,Middle income,82,98,74,81,76,95,75,75,93,49,77,96,,,,79,77,97,,,,67,75,98,,,,,8
AZE,Azerbaijan,CEE-CIS,EUR,1,156360,149481,Middle income,83,99,75,83,78,97,77,76,95,46,75,93,,,,79,78,97,,,,65,77,96,,,,,8
AZE,Azerbaijan,CEE-CIS,EUR,1,160003,153222,Middle income,82,98,77,83,79,97,77,77,95,50,79,97,,,,79,79,97,,,,66,77,97,,,,,8
AZE,Azerbaijan,CEE-CIS,EUR,1,163269,156548,Middle income,82,98,81,83,82,97,77,80,95,50,82,97,,,,80,82,98,,,,66,80,97,,,,,8
AZE,Azerbaijan,CEE-CIS,EUR,1,165888,159197,Middle income,82,98,84,82,83,96,76,81,94,50,84,97,,,,78,83,96,,,,67,83,98,,,,,8
AZE,Azerbaijan,CEE-CIS,EUR,1,167633,160960,Middle income,82,98,84,83,85,97,75,82,93,50,85,97,,,,78,85,96,,,,67,83,98,,,,,10
AZE,Azerbaijan,CEE-CIS,EUR,1,168386,161737,Middle income,83,99,82,82,82,96,77,81,95,49,82,96,38,16,38,80,83,98,,,,67,85,98,,,,,6
AZE,Azerbaijan,CEE-CIS,EUR,1,168244,161650,Middle income,82,98,90,81,82,95,75,80,93,46,80,93,91,79,91,78,83,96,,,,66,83,97,,,,,8
BDI,Burundi,ESARO,AFR,1,210365,185012,Low income,0,,,0,,,0,,,,,,,,,0,,,,,,0,,,,,,,0
BDI,Burundi,ESARO,AFR,1,217461,191606,Low income,59,,,61,,,36,,,,,,,,,39,,,,,,28,,,,,,,40
BDI,Burundi,ESARO,AFR,1,225013,198596,Low income,56,,,58,,,33,,,,,,,,,43,,,,,,40,,,,,,,44
BDI,Burundi,ESARO,AFR,1,232911,205883,Low income,52,,,69,,,44,,,,,,,,,35,,,,,,54,,,,,,,36
BDI,Burundi,ESARO,AFR,1,240956,213280,Low income,46,,,51,,,26,,,,,,,,,21,,,,,,27,,,,,,,50
BDI,Burundi,ESARO,AFR,1,248867,220488,Low income,52,,,61,,,36,,,,,,,,,58,,,,,,32,,,,,,,40
BDI,Burundi,ESARO,AFR,1,256341,227173,Low income,77,,,76,,,55,,,,,,,,,56,,,,,,59,,,,,,,28
BDI,Burundi,ESARO,AFR,1,263113,233074,Low income,82,,,87,,,68,,,,,,,,,71,,,,,,54,,,,,,,22
BDI,Burundi,ESARO,AFR,1,268970,238005,Low income,54,,,68,,,51,,,,,,,,,51,,,,,,46,,,,,,,26
BDI,Burundi,ESARO,AFR,1,273771,241878,Low income,99,,,94,,,82,,,,,,,,,86,,,,,,73,,,,,,,12
BDI,Burundi,ESARO,AFR,1,277320,244616,Low income,97,,,95,,,86,,,,,,,,,97,,,,,,74,,,,,,,10
BDI,Burundi,ESARO,AFR,1,279485,246226,Low income,87,,,94,,,83,,,,,,,,,89,,,,,,74,,,,,,,12
BDI,Burundi,ESARO,AFR,1,280477,246994,Low income,90,,,93,,,80,,,,,,,,,81,,,,,,69,,,,,,,14
BDI,Burundi,ESARO,AFR,1,280629,247274,Low income,73,,,84,,,63,,,,,,,,,64,,,,,,69,,,,,,,26
BDI,Burundi,ESARO,AFR,1,280272,247366,Low income,61,,,72,,,48,,,,,,,,,49,,,,,,42,,,,,,,34
BDI,Burundi,ESARO,AFR,1,279756,247543,Low income,92,,,86,,,73,,,,,,,,,73,,,,,,80,,,,,,,16
BDI,Burundi,ESARO,AFR,1,279417,248027,Low income,90,,,86,,,73,,,,,,,,,72,,,,,,79,,,,,,,16
BDI,Burundi,ESARO,AFR,1,279636,249046,Low income,87,71,,86,,,74,,60,,,,,,,69,,60,,,,77,,52,,,,,14
BDI,Burundi,ESARO,AFR,1,280828,250884,Low income,86,58,,86,,,65,,50,,,,,,,61,,51,,,,68,,44,,,,,24
BDI,Burundi,ESARO,AFR,1,283387,253855,Low income,84,71,,86,,,79,,63,,,,,,,70,,59,,,,70,,47,,,,,8
BDI,Burundi,ESARO,AFR,1,287795,258377,Low income,85,73,75,88,77,74,80,67,68,,,,,,,71,67,69,,,,72,59,61,,,,,10
BDI,Burundi,ESARO,AFR,1,294438,264802,Low income,87,63,66,90,71,70,81,66,59,,,,,,,72,63,56,,,,73,55,54,,,,,10
BDI,Burundi,ESARO,AFR,1,303268,273140,Low income,88,97,97,91,104,110,81,90,95,,,,,,,74,85,86,,,,75,63,67,,,,,10
BDI,Burundi,ESARO,AFR,1,314088,283255,Low income,90,92,79,93,91,96,82,89,94,,,,,,,75,84,91,,,,76,76,80,,,,,12
BDI,Burundi,ESARO,AFR,1,326685,294976,Low income,91,91,84,95,89,95,83,78,83,83,78,83,83,78,83,76,71,76,,,,78,73,78,,,,,12
BDI,Burundi,ESARO,AFR,1,340767,308055,Low income,89,89,81,96,89,96,87,80,87,87,80,87,87,80,87,82,76,82,,,,87,74,87,,,,,10
BDI,Burundi,ESARO,AFR,1,355961,322172,Low income,98,98,92,99,87,99,92,88,92,92,88,92,92,88,92,88,83,88,,,,92,88,92,,,,,8
BDI,Burundi,ESARO,AFR,1,371725,336846,Low income,97,97,90,99,93,98,99,93,99,99,93,99,99,93,99,93,88,93,,,,88,97,102,,,,,0
BDI,Burundi,ESARO,AFR,1,387502,351578,Low income,99,99,92,98,96,102,92,86,92,92,86,92,92,86,92,89,84,89,,,,84,79,84,,,,,6
BDI,Burundi,ESARO,AFR,1,402841,365970,Low income,98,98,87,99,92,104,94,90,101,94,90,101,94,90,101,96,86,96,,,,91,81,91,,,,,6
BDI,Burundi,ESARO,AFR,1,417369,379686,Low income,93,93,81,99,88,99,96,85,96,96,85,96,96,85,96,94,83,94,,,,92,81,92,,,,,4
BDI,Burundi,ESARO,AFR,1,430871,392533,Low income,90,90,85,99,92,112,96,87,107,96,87,107,96,87,107,94,87,107,14,,14,93,82,101,,,,,4
BDI,Burundi,ESARO,AFR,1,443384,404531,Low income,98,98,78,99,86,98,96,82,96,96,82,96,96,82,96,94,82,96,96,82,101,93,82,93,,,,,4
BEL,Belgium,Dev,EUR,0,119490,118022,High income,,,,98,,,95,,,,,,,,,99,,,,,,0,,,,,,,4
BEL,Belgium,Dev,EUR,0,119176,117781,High income,,,,98,,,95,,,,,,,,,99,,,,,,50,,,,,,,4
BEL,Belgium,Dev,EUR,0,118987,117654,High income,,,,98,,,95,,,,,,,,,90,,,,,,58,,,,,,,4
BEL,Belgium,Dev,EUR,0,118834,117555,High income,,,,98,,,95,,,,,,,,,90,,,,,,66,,,,,,,4
BEL,Belgium,Dev,EUR,0,118674,117444,High income,,,,98,,,95,,,,,,,,,95,,,,,,74,,,,,,,4
BEL,Belgium,Dev,EUR,0,118530,117343,High income,,,,98,,,95,,,,,,,,,97,,,,,,82,,,,,,,4
BEL,Belgium,Dev,EUR,0,118467,117316,High income,,,,98,,,95,,,,,,,,,99,,,,,,90,,,,,,,4
BEL,Belgium,Dev,EUR,0,118547,117427,High income,,,,98,,,95,,,,,,,,,97,,,,,,50,,,,,,,4
BEL,Belgium,Dev,EUR,0,118782,117688,High income,,,,93,,,80,,,,,,,,,95,,,,,,75,,,,,,,14
BEL,Belgium,Dev,EUR,0,119122,118055,High income,,,,97,,,94,,,,,,,,,95,,,,,,75,,,,,,,4
BEL,Belgium,Dev,EUR,0,119446,118407,High income,,,,97,,,93,,,,,,,,,95,,,,,,85,,,,,,,4
BEL,Belgium,Dev,EUR,0,119599,118596,High income,,,,97,,,92,,,,,,,,,93,,,,,,67,,,,,,,6
BEL,Belgium,Dev,EUR,0,119478,118520,High income,,,,98,,,95,,,,,,,,,94,,,,,,87,,,,,,,4
BEL,Belgium,Dev,EUR,0,119042,118137,High income,,,,98,,,97,,,,,,20,,,94,,,,,,70,,,,,,,2
BEL,Belgium,Dev,EUR,0,118312,117468,High income,,,,98,,,96,,,,,,16,,,93,,,,,,78,,,,,,,2
BEL,Belgium,Dev,EUR,0,117360,116580,High income,,,,97,,,94,,,,,,13,,,92,,,,,,85,,,,,,,4
BEL,Belgium,Dev,EUR,0,116301,115585,High income,,,,98,,,95,,,,,,10,,,94,,,,,,73,,,,,,,4
BEL,Belgium,Dev,EUR,0,115308,114651,High income,,,,95,,,87,,,2,,2,6,,6,94,,,,,,76,,76,,,,,8
BEL,Belgium,Dev,EUR,0,114537,113931,High income,,,,96,,,79,,79,31,,31,33,,,95,,,,,,80,,80,,,,,18
BEL,Belgium,Dev,EUR,0,114087,113521,High income,,,,97,,97,87,,,46,,,59,,,95,,,,,,82,,82,,,,,10
